Code,Subject,Descriptions
88702c4242000000,生活,"〔生活〕|○３段階|(2) 内容|エ  遊び
日常生活の中での遊びに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) きまりのある遊びや友達と仲良く遊ぶことなどの知識や技能を身に付けること。"
88702c4250000000,生活,"〔生活〕|○３段階|(2) 内容|オ  人との関わり
身近なことを教師や友達と話すことなどに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。"
88702c4251000000,生活,"〔生活〕|○３段階|(2) 内容|オ  人との関わり
身近なことを教師や友達と話すことなどに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 身近な人と自分との関わりが分かり，一人で簡単な応対などをしようとすること。"
88702c4252000000,生活,"〔生活〕|○３段階|(2) 内容|オ  人との関わり
身近なことを教師や友達と話すことなどに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 身近な人との簡単な応対などをするための知識や技能を身に付けること。"
88702c4260000000,生活,"〔生活〕|○３段階|(2) 内容|カ  役割
様々な集団や地域での役割に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。"
88702c4261000000,生活,"〔生活〕|○３段階|(2) 内容|カ  役割
様々な集団や地域での役割に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 様々な集団活動に進んで参加し，簡単な役割を果たそうとすること。"
88702c4262000000,生活,"〔生活〕|○３段階|(2) 内容|カ  役割
様々な集団や地域での役割に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 集団の中での簡単な役割を果たすための知識や技能を身に付けること。"
88702c4270000000,生活,"〔生活〕|○３段階|(2) 内容|キ  手伝い・仕事
自分から調理や製作などの様々な手伝いをすることや学級の備品等の整理などに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。"
88702c4271000000,生活,"〔生活〕|○３段階|(2) 内容|キ  手伝い・仕事
自分から調理や製作などの様々な手伝いをすることや学級の備品等の整理などに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 日常生活の手伝いや仕事を進んでしようとすること。"
88702c4272000000,生活,"〔生活〕|○３段階|(2) 内容|キ  手伝い・仕事
自分から調理や製作などの様々な手伝いをすることや学級の備品等の整理などに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 手伝いや仕事をするための知識や技能を身に付けること。"
88702c4280000000,生活,"〔生活〕|○３段階|(2) 内容|ク 金銭の扱い
価格に応じて必要な貨幣を組み合わせるなどの金銭に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。"
88702c4281000000,生活,"〔生活〕|○３段階|(2) 内容|ク 金銭の扱い
価格に応じて必要な貨幣を組み合わせるなどの金銭に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 日常生活の中で，金銭の価値が分かり扱いに慣れること。"
88702c4282000000,生活,"〔生活〕|○３段階|(2) 内容|ク 金銭の扱い
価格に応じて必要な貨幣を組み合わせるなどの金銭に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 金銭の扱い方などの知識や技能を身に付けること。"
88702c4290000000,生活,"〔生活〕|○３段階|(2) 内容|ケ  きまり
学校のきまりや公共の場でのマナー等に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。"
88702c4291000000,生活,"〔生活〕|○３段階|(2) 内容|ケ  きまり
学校のきまりや公共の場でのマナー等に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 日常生活の簡単なきまりやマナーが分かり，それらを守って行動しようとすること。"
88702c4292000000,生活,"〔生活〕|○３段階|(2) 内容|ケ  きまり
学校のきまりや公共の場でのマナー等に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 簡単なきまりやマナーに関する知識や技能を身に付けること。"
88702c42A0000000,生活,"〔生活〕|○３段階|(2) 内容|コ  社会の仕組みと公共施設
自分の地域や周辺の地理などの社会の様子，警察署や消防署などの公共施設に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。"
88702c42A1000000,生活,"〔生活〕|○３段階|(2) 内容|コ  社会の仕組みと公共施設
自分の地域や周辺の地理などの社会の様子，警察署や消防署などの公共施設に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｱ) 日常生活に関わりのある社会の仕組みや公共施設が分かり，それらを表現すること。"
88702c42A2000000,生活,"〔生活〕|○３段階|(2) 内容|コ  社会の仕組みと公共施設
自分の地域や周辺の地理などの社会の様子，警察署や消防署などの公共施設に関わる学習活動を通して，次の事項を身に付けることができるよう指導する。|(ｲ) 日常生活に関わりのある社会の仕組みや公共施設などを知ったり，活用したりすること。"
88702c42B0000000,生活,"〔生活〕|○３段階|(2) 内容|サ 生命・自然
身近にいる昆虫，魚，小鳥の飼育や草花などの栽培及び四季の変化や天体の動きなどに関わる学習活動を通して，次の事項を身に付けることができるよう指導する。"
